title,creator,agerecommendation,active,favorites,visits,created,updated,serversize,likes,dislikes,gamelink,datefetched,like_ratio,player_to_visit_ratio,genre_action,genre_adventure,genre_education,genre_entertainment,genre_obby_&_platformer,genre_party_&_casual,genre_puzzle,genre_rpg,genre_roleplay_&_avatar_sim,genre_shooter,genre_shopping,genre_simulation,genre_social,genre_sports_&_racing,genre_strategy,genre_survival,camera_not_supported,camera_supported,vc_not_supported,vc_supported
Getting Over it[Remastered]🔨,@yaseenrahmanking,All Ages,255,93793,48200000.0,2/11/2023,8/11/2024,20,40000.0,78000.0,https://www.roblox.com/games/12452509832/Getting-Over-it-Remastered?gameSearchSessionInfo=c5953238-6056-4277-9179-a7d4144862d1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12452509832&amp;position=0&amp;universeId=4379108937,11/11/2024 11:40,0.3389830508474576,5.290456431535269e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Go Flying!,How far can you...,All Ages,617,45150,37100000.0,8/4/2023,10/17/2024,25,71000.0,1968.0,https://www.roblox.com/games/14302598473/Go-Flying?gameSearchSessionInfo=5f5d689c-16ff-4035-b1f4-7ad6e0c61f4d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14302598473&amp;position=0&amp;universeId=4945187728,11/11/2024 11:40,0.973029273106019,1.6630727762803236e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Good Girls Sorority,@fentyduh,All Ages,1069,1578103,644800000.0,5/26/2016,9/26/2021,20,203000.0,52000.0,https://www.roblox.com/games/420152168/Good-Girls-Sorority?gameSearchSessionInfo=e4fc6b56-252d-430a-84a0-0dda20871354&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=420152168&amp;position=0&amp;universeId=159303751,11/11/2024 11:40,0.796078431372549,1.6578784119106699e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Goofy Gods ⚡️,Absolute Zero!,Ages 9+,890,114531,69400000.0,5/10/2023,10/10/2024,14,42000.0,8364.0,https://www.roblox.com/games/13400517693/Goofy-Gods?gameSearchSessionInfo=1bedeb3d-2625-480e-a2c9-91f5e35a6969&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13400517693&amp;position=0&amp;universeId=4664728623,11/11/2024 11:40,0.8339289969025494,1.2824207492795389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Grandma [HORROR],Astra's Army,All Ages,130,208805,32500000.0,4/16/2023,10/6/2024,10,26000.0,15000.0,https://www.roblox.com/games/13142866154/Grandma-HORROR?gameSearchSessionInfo=5bf03c6a-a694-4ece-898e-cd5c95f428d6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13142866154&amp;position=0&amp;universeId=4587522298,11/11/2024 11:40,0.6341463414634146,4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Gravity [2 Player Obby],Badass Experiences,All Ages,439,3360823,87500000.0,6/11/2023,11/9/2024,24,110000.0,8437.0,https://www.roblox.com/games/13717130956/Gravity-2-Player-Obby?gameSearchSessionInfo=cbe24314-524d-4869-92f4-4497eae1307e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13717130956&amp;position=0&amp;universeId=4760216074,11/11/2024 11:40,0.9287638153617535,5.017142857142857e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Guerra de Torres,@elgaga,Ages 9+,908,416382,286200000.0,11/10/2018,11/8/2024,8,106000.0,36000.0,https://www.roblox.com/games/2556187419/Guerra-de-Torres?gameSearchSessionInfo=5b114f38-5b87-4517-9bf3-4533886ebee2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2556187419&amp;position=0&amp;universeId=913548071,11/11/2024 11:40,0.7464788732394366,3.172606568832984e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Guess the drawing!,@GFSFF,All Ages,1788,702179,251600000.0,6/9/2019,9/14/2024,10,111000.0,24000.0,https://www.roblox.com/games/3281073759/Guess-the-drawing?gameSearchSessionInfo=c279f0f1-b780-45fc-acc5-7cfd71090351&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3281073759&amp;position=0&amp;universeId=1182609799,11/11/2024 11:40,0.8222222222222222,7.106518282988871e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Guess the Logo Quiz for Admin,Rabbit02,All Ages,428,10056457,72200000.0,12/21/2023,10/18/2024,40,18000.0,4542.0,https://www.roblox.com/games/15695594364/Guess-the-Logo-Quiz-for-Admin?gameSearchSessionInfo=74158415-81c7-4dd4-8dd8-980c3da2878f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15695594364&amp;position=0&amp;universeId=5422118507,11/11/2024 11:40,0.7985094490284802,5.92797783933518e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
H2O Mermaid Testing,@ThatPreston,Ages 9+,798,415027,481900000.0,10/22/2020,5/13/2023,20,50000.0,15000.0,https://www.roblox.com/games/5856880701/H2O-Mermaid-Testing?gameSearchSessionInfo=8d6f93e5-30af-4bd3-a9b8-13e4e00fc02e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5856880701&amp;position=0&amp;universeId=2087494287,11/11/2024 11:40,0.7692307692307693,1.6559452168499688e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Halloween [ Part 1 ]  Friday Night Partying,Party-Central,Ages 9+,1321,137305,53800000.0,1/9/2023,11/11/2024,16,51000.0,5970.0,https://www.roblox.com/games/12101311141/Halloween-Part-1-Friday-Night-Partying?gameSearchSessionInfo=21dce83d-1f3b-4b37-afd7-cd0d42165684&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12101311141&amp;position=0&amp;universeId=4270406021,11/11/2024 11:40,0.8952080042127436,2.4553903345724907e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Halloween Obby!,Epicbox Games,All Ages,429,3029090,17400000.0,7/30/2024,11/2/2024,15,2373.0,1199.0,https://www.roblox.com/games/18721710268/Halloween-Obby?gameSearchSessionInfo=0360bf15-832c-4df5-8c88-0f563a5d250d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18721710268&amp;position=0&amp;universeId=6343637170,11/11/2024 11:40,0.6643337066069429,2.4655172413793102e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Happy Land 🏡RP,MakeHappy,All Ages,1142,236569,530299999.99999994,4/23/2021,11/4/2024,18,37000.0,20000.0,https://www.roblox.com/games/6717367660/Happy-Land-RP?gameSearchSessionInfo=5f64191f-f943-4c9c-865d-d29a2c51d682&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6717367660&amp;position=0&amp;universeId=2538086639,11/11/2024 11:40,0.6491228070175439,2.153498019988686e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Heads Up,A Blox Magic Studio,All Ages,625,139900,44200000.0,7/4/2023,9/17/2024,16,19000.0,9293.0,https://www.roblox.com/games/13946745315/Heads-Up?gameSearchSessionInfo=b4b7d0fd-bbfe-42e8-8c34-2acd29722d2c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13946745315&amp;position=0&amp;universeId=4833468691,11/11/2024 11:40,0.6715441982115717,1.414027149321267e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Hide and Seek Extreme,@Tim7775,All Ages,4555,6452824,2900000000.0,1/18/2015,10/11/2024,14,883000.0,86000.0,https://www.roblox.com/games/205224386/Hide-and-Seek-Extreme?gameSearchSessionInfo=a87c0468-e5ab-43b7-b873-607942f34132&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=205224386&amp;position=0&amp;universeId=93740418,11/11/2024 11:40,0.9112487100103199,1.5706896551724139e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Hole in One! [2 Player Obby],Strike Your Friend!,All Ages,542,34027,12200000.0,8/28/2024,10/15/2024,10,16000.0,1207.0,https://www.roblox.com/games/129958664566159/Hole-in-One-2-Player-Obby?gameSearchSessionInfo=e24e7017-b091-4f22-9f46-6ea7b61c4f84&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=129958664566159&amp;position=0&amp;universeId=6477693966,11/11/2024 11:40,0.9298541291334922,4.442622950819672e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Hole in the Wall,@EricThePianoGuy,All Ages,627,2295906,513600000.0,6/19/2009,10/17/2024,12,434000.0,139000.0,https://www.roblox.com/games/11970456/Hole-in-the-Wall?gameSearchSessionInfo=d1fa63b5-e584-4766-b81e-71de4fddf878&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11970456&amp;position=0&amp;universeId=8726258,11/11/2024 11:40,0.7574171029668412,1.2207943925233645e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Hop On [2 Player Obby],Superbullet Studio,All Ages,339,2206028,42700000.0,9/8/2023,10/27/2024,22,18000.0,5061.0,https://www.roblox.com/games/14714119542/Hop-On-2-Player-Obby?gameSearchSessionInfo=5e08874a-fc1f-483b-b240-4633aec99809&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14714119542&amp;position=0&amp;universeId=5072500999,11/11/2024 11:40,0.780538571614414,7.939110070257611e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Horror Hospital,Astra's Army,All Ages,170,166478,36400000.0,7/28/2021,11/7/2024,10,13000.0,17000.0,https://www.roblox.com/games/7164685699/Horror-Hospital?gameSearchSessionInfo=d3f3405f-8d7b-4d71-ab43-336f6f0a5ab0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7164685699&amp;position=0&amp;universeId=2780345224,11/11/2024 11:40,0.43333333333333335,4.6703296703296706e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Horror Tycoon,The Tycoon Games,Ages 9+,268,456807,109000000.0,6/16/2020,8/14/2024,10,24000.0,7235.0,https://www.roblox.com/games/5189834468/Horror-Tycoon?gameSearchSessionInfo=2b096427-4da8-45dc-8da1-79a8544c5660&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5189834468&amp;position=0&amp;universeId=1811388660,11/11/2024 11:40,0.7683688170321754,2.458715596330275e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Hot Pot Restaurant,@johnpcps,All Ages,368,108014,13200000.0,5/23/2023,6/12/2024,30,13000.0,1626.0,https://www.roblox.com/games/13521186297/Hot-Pot-Restaurant?gameSearchSessionInfo=47bb77f9-75fd-42ab-883b-87ea54b77a41&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13521186297&amp;position=0&amp;universeId=4701326804,11/11/2024 11:40,0.8888281143169697,2.787878787878788e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Hungry Pig ,@SoundTrackZack,Ages 9+,1380,56198,61000000.0,6/24/2024,11/1/2024,12,16000.0,3494.0,https://www.roblox.com/games/18183902003/Hungry-Pig?gameSearchSessionInfo=f56cd244-3c05-4386-8424-686217258080&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18183902003&amp;position=0&amp;universeId=6164853651,11/11/2024 11:40,0.8207653637016518,2.262295081967213e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Ice Fishing Simulator 🐟,WildGuest Games,All Ages,3343,62423,16500000.0,8/7/2023,11/5/2024,12,38000.0,4598.0,https://www.roblox.com/games/14350413280/Ice-Fishing-Simulator?gameSearchSessionInfo=e7d6d7c1-8085-4ca8-ae11-026908076111&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14350413280&amp;position=0&amp;universeId=4960950398,11/11/2024 11:40,0.8920606601248885,0.0002026060606060606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Impossible Glass Bridge (Squid Game),@maxTsaints,All Ages,557,22199,54700000.0,12/15/2021,11/10/2024,20,9212.0,2951.0,https://www.roblox.com/games/8253019142/Impossible-Glass-Bridge-Squid-Game?gameSearchSessionInfo=4125c3b0-3453-4109-b1f0-8f688fbe26f4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8253019142&amp;position=0&amp;universeId=3166161064,11/11/2024 11:40,0.7573789361177341,1.0182815356489945e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Impossible Troll  Bridge (Squid Game),Glass Bridge Group :),All Ages,923,423585,4000000.0,9/2/2024,11/4/2024,45,2153.0,404.0,https://www.roblox.com/games/87583185172012/Impossible-Troll-Bridge-Squid-Game?gameSearchSessionInfo=76d0c09e-366f-4aba-bdaa-da52dec42f82&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=87583185172012&amp;position=0&amp;universeId=6501337383,11/11/2024 11:40,0.8420023464998044,0.00023075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Impostor,Vantablack Studios,All Ages,1036,358708,141800000.0,9/24/2020,11/5/2024,12,51000.0,15000.0,https://www.roblox.com/games/5725946508/Impostor?gameSearchSessionInfo=5fdf0621-3b38-4f23-9214-269f2440674a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5725946508&amp;position=0&amp;universeId=2029776337,11/11/2024 11:40,0.7727272727272727,7.306064880112835e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Industrialist [HEAVY INDUSTRY],@mamytema,All Ages,825,90544,8199999.999999999,3/26/2022,11/7/2024,20,26000.0,1793.0,https://www.roblox.com/games/9192423027/Industrialist-HEAVY-INDUSTRY?gameSearchSessionInfo=448d69b2-3366-4a20-84ff-9895eebf0d7c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9192423027&amp;position=0&amp;universeId=3448264866,11/11/2024 11:41,0.935487352930594,0.00010060975609756098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Insane Elevator Testing,Digital Destruction,Ages 9+,1057,57603,155800000.0,3/17/2022,10/5/2024,35,13000.0,7861.0,https://www.roblox.com/games/9120716669/Insane-Elevator-Testing?gameSearchSessionInfo=5f18f039-8828-455f-bcc1-525d4b39aa55&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9120716669&amp;position=0&amp;universeId=3426175130,11/11/2024 11:41,0.6231724270169215,6.784338896020539e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Insomnia (Horror),ZeRoCIient,All Ages,242,318719,17100000.0,5/6/2024,11/5/2024,20,26000.0,6593.0,https://www.roblox.com/games/17405588101/Insomnia-Horror?gameSearchSessionInfo=34261d3f-b9ca-4e42-8425-f1718d622981&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17405588101&amp;position=0&amp;universeId=5956634861,11/11/2024 11:41,0.7977173012610069,1.4152046783625731e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Just a Rope Bridge,@tallywally,Ages 9+,787,201299,189400000.0,3/24/2021,6/30/2024,10,35000.0,25000.0,https://www.roblox.com/games/6560282512/Just-a-Rope-Bridge?gameSearchSessionInfo=5d560811-3d25-45e8-a1a2-ecb1471cbd52&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6560282512&amp;position=0&amp;universeId=2464573238,11/11/2024 11:41,0.5833333333333334,4.155227032734952e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
just daytona. (9 NEW CARS),@vouthin,All Ages,674,114205,48100000.0,2/19/2022,10/11/2024,15,33000.0,5654.0,https://www.roblox.com/games/8867129986/just-daytona-9-NEW-CARS?gameSearchSessionInfo=ea1cad6e-2717-4cb6-8a28-3293fd2759eb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8867129986&amp;position=0&amp;universeId=3354479870,11/11/2024 11:41,0.8537279453614115,1.4012474012474013e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Kart Racing Simulator,OwlVision,All Ages,292,940280,15600000.0,7/4/2024,11/4/2024,8,177000.0,3482.0,https://www.roblox.com/games/18330731307/Kart-Racing-Simulator?gameSearchSessionInfo=8325f2f1-162c-441d-8e34-8eb6a0aac719&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18330731307&amp;position=0&amp;universeId=6214293009,11/11/2024 11:41,0.9807072173402334,1.8717948717948718e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
KAT,@Fierzaa,All Ages,615,4176291,1400000000.0,1/21/2017,9/21/2024,14,1000000.0,224000.0,https://www.roblox.com/games/621129760/KAT?gameSearchSessionInfo=4e65ccc3-3b7e-4b40-a941-3830f44336fe&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=621129760&amp;position=0&amp;universeId=254394801,11/11/2024 11:41,0.8169934640522876,4.392857142857143e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Kitten Game 🐾,@Bro_IsThisReal,All Ages,3920,380110,272400000.0,5/19/2023,11/11/2024,40,124000.0,11000.0,https://www.roblox.com/games/13482468151/Kitten-Game?gameSearchSessionInfo=2767389a-76a8-44b6-bbc1-124cb8a02c3b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13482468151&amp;position=0&amp;universeId=4689722433,11/11/2024 11:41,0.9185185185185185,1.4390602055800294e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Kitty All Maps,GabStudio,All Ages,426,2002121,1400000000.0,5/8/2020,9/23/2024,6,411000.0,66000.0,https://www.roblox.com/games/5002210114/Kitty-All-Maps?gameSearchSessionInfo=ad583af6-ff14-444d-a31e-5da047d275db&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5002210114&amp;position=0&amp;universeId=1724021330,11/11/2024 11:41,0.8616352201257862,3.0428571428571427e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Knock the Blocks,@Ryguy903,All Ages,812,15631,13400000.0,7/9/2024,11/11/2024,20,4667.0,3980.0,https://www.roblox.com/games/18403789061/Knock-the-Blocks?gameSearchSessionInfo=6466ec29-2fb3-4f7e-9e76-dd0ccd015ede&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18403789061&amp;position=0&amp;universeId=6238541028,11/11/2024 11:41,0.5397247600323811,6.0597014925373135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Korean BBQ Restaurant! [Preparing for a remake...],다양한 음식점들,All Ages,155,632230,85500000.0,2/22/2021,10/19/2024,30,108000.0,7748.0,https://www.roblox.com/games/6430630495/Korean-BBQ-Restaurant-Preparing-for-a-remake?gameSearchSessionInfo=4bd4ea9e-9d32-4ba9-8ec2-8d0308bc4861&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6430630495&amp;position=0&amp;universeId=2394934836,11/11/2024 11:41,0.9330614783840757,1.8128654970760235e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Launch Into Space Simulator,Basket Space,All Ages,600,137617,57300000.0,12/3/2023,11/7/2024,8,339000.0,8196.0,https://www.roblox.com/games/15535115259/Launch-Into-Space-Simulator?gameSearchSessionInfo=116228b1-990e-4da7-8441-643945f42a8d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15535115259&amp;position=0&amp;universeId=5361859890,11/11/2024 11:41,0.9763937372550375,1.0471204188481675e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Laundry Simulator,Dev House UK,All Ages,999,1520928,434100000.0,1/27/2021,11/4/2024,8,446000.0,58000.0,https://www.roblox.com/games/6305942109/Laundry-Simulator?gameSearchSessionInfo=153a5e28-d8dd-483f-b313-fe16d10b59db&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6305942109&amp;position=0&amp;universeId=2327642508,11/11/2024 11:41,0.8849206349206349,2.3013130615065652e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
The Floor Is LAVA! 🔥,@TheLegendOfPyro,All Ages,10549,3412956,2600000000.0,5/16/2017,11/10/2024,16,712000.0,231000.0,https://www.roblox.com/games/815405518/The-Floor-Is-LAVA?gameSearchSessionInfo=2d03ccd7-30c5-49e7-aa95-1e8e07d4f803&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=815405518&amp;position=0&amp;universeId=341654025,11/11/2024 11:41,0.7550371155885471,4.057307692307692e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Legends Arena,Play Fusion Faceoff,Ages 9+,612,232328,45300000.0,1/13/2024,10/30/2024,15,135000.0,4826.0,https://www.roblox.com/games/15960924329/Legends-Arena?gameSearchSessionInfo=f9ef856e-10d4-47bb-8bf0-3a80d9678761&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15960924329&amp;position=0&amp;universeId=5518683179,11/11/2024 11:41,0.9654856750532805,1.3509933774834437e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Legends Battlegrounds,Arts of Vermillion,All Ages,4097,150095,68000000.0,11/5/2023,11/9/2024,15,92000.0,22000.0,https://www.roblox.com/games/15269951959/Legends-Battlegrounds?gameSearchSessionInfo=d4275402-9c6a-4b44-9a7b-7631ed8c92df&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15269951959&amp;position=0&amp;universeId=5265857965,11/11/2024 11:41,0.8070175438596491,6.025e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Legends Of Speed ⚡,Scriptbloxian Studios,All Ages,1913,3630132,1700000000.0,4/22/2019,3/16/2024,15,1000000.0,97000.0,https://www.roblox.com/games/3101667897/Legends-Of-Speed?gameSearchSessionInfo=6af362e9-0749-4965-b7af-25c8ff4a72d7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3101667897&amp;position=0&amp;universeId=1119466531,11/11/2024 11:41,0.9115770282588879,1.1252941176470588e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
LewisLife 🏡 RP [Free UGC],ARKverse,All Ages,1032,3004776,220700000.0,2/20/2022,11/10/2024,30,33000.0,8264.0,https://www.roblox.com/games/8881972529/LewisLife-RP-Free-UGC?gameSearchSessionInfo=d4539ca4-da04-474a-b13f-d6d3a3b1de11&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8881972529&amp;position=0&amp;universeId=3358820946,11/11/2024 11:41,0.799728576967817,4.676030811055732e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
LifeTogether 🏠 RP [UPDATE 34],Cinnamon Software,All Ages,31823,3496452,1100000000.0,7/6/2023,11/10/2024,28,415000.0,32000.0,https://www.roblox.com/games/13967668166/LifeTogether-RP-UPDATE-33?gameSearchSessionInfo=c46de934-4e5e-4fcb-b29a-c85dfb818db7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13967668166&amp;position=0&amp;universeId=4839802560,11/11/2024 11:41,0.9284116331096197,2.893e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Like or Pass,Crazy Real Games,All Ages,7388,60379,49400000.0,9/14/2024,11/11/2024,28,36000.0,11000.0,https://www.roblox.com/games/107640846225330/Like-or-Pass?gameSearchSessionInfo=f12f8bba-7fe8-4228-864c-20f26710a476&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=107640846225330&amp;position=0&amp;universeId=6548976575,11/11/2024 11:41,0.7659574468085106,0.00014955465587044534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Livetopia🏡 New House,Century Makers,All Ages,6660,28646399,4700000000.0,4/28/2021,11/8/2024,17,1000000.0,137000.0,https://www.roblox.com/games/6737970321/Livetopia-Autumn?gameSearchSessionInfo=11123a30-6dca-4588-93cb-52b2f20efc90&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6737970321&amp;position=0&amp;universeId=2549475383,11/11/2024 11:41,0.8795074758135444,1.4170212765957448e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Logo Block Race,Rhydac Fans,All Ages,808,9716929,69900000.0,3/10/2024,11/4/2024,12,16000.0,2911.0,https://www.roblox.com/games/16690907935/Logo-Block-Race?gameSearchSessionInfo=481b951b-54d0-43bc-9dca-c079f357cf8f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16690907935&amp;position=0&amp;universeId=5738778237,11/11/2024 11:41,0.8460684257839353,1.155937052932761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Logo Race!,Guessing Games Fan Club,All Ages,1054,2572813,34500000.0,4/18/2024,10/6/2024,40,4555.0,6207.0,https://www.roblox.com/games/17188200379/Logo-Race?gameSearchSessionInfo=2f1c13c8-c211-411c-9f42-b64d23f038dc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17188200379&amp;position=0&amp;universeId=5885921223,11/11/2024 11:41,0.4232484668277272,3.055072463768116e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
